actual,predict,difference,diff%
420000,415701.47,4298.53125,1.0234598214285713
375000,405977.1,-30977.09375,8.260558333333332
570000,669961.44,-99961.4375,17.537094298245613
290000,591729.44,-301729.4375,104.04463362068965
455000,514237.53,-59237.53125,13.019237637362638
179000,176012.84,2987.15625,1.668802374301676
349000,446727.0,-97727.0,28.002005730659025
390000,382621.44,7378.5625,1.8919391025641024
335000,351887.03,-16887.03125,5.040904850746268
165000,167263.98,-2263.984375,1.3721117424242424
159000,172111.0,-13111.0,8.245911949685535
309000,345957.06,-36957.0625,11.960214401294499
550000,497574.9,52425.09375,9.531835227272726
565000,584376.9,-19376.875,3.429535398230089
255000,303364.53,-48364.53125,18.966482843137257
700000,818894.56,-118894.5625,16.9849375
179999,189827.08,-9828.078125,5.460073736520759
520000,526277.8,-6277.8125,1.2072716346153847
415000,434992.6,-19992.59375,4.817492469879518
330000,367811.6,-37811.59375,11.458058712121213
248000,268460.53,-20460.53125,8.250214213709677
167000,220188.05,-53188.046875,31.84912986526946
319900,336049.03,-16149.03125,5.048149812441388
390000,498537.75,-108537.75,27.830192307692307
600000,593879.56,6120.4375,1.0200729166666667
152000,123194.59,28805.40625,18.950925164473684
545000,506014.72,38985.28125,7.153262614678899
240000,242323.27,-2323.265625,0.96802734375
660000,383090.56,276909.4375,41.95597537878788
985000,1249400.5,-264400.5,26.84269035532995
650000,949361.8,-299361.8125,46.05566346153846
499000,466781.9,32218.09375,6.4565318136272545
350000,402360.34,-52360.34375,14.960098214285713
900000,1079970.4,-179970.375,19.99670833333333
530000,529143.56,856.4375,0.16159198113207546
497000,461589.25,35410.75,7.12489939637827
199500,174094.05,25405.953125,12.734813596491229
480000,497715.06,-17715.0625,3.690638020833333
295000,309502.88,-14502.875,4.916228813559322
550000,678195.56,-128195.5625,23.30828409090909
489900,780060.56,-290160.5625,59.22852878138396
783000,960673.94,-177673.9375,22.691435185185185
350000,302771.62,47228.375,13.49382142857143
2179600,1847776.9,331823.125,15.224037667461921
527000,539926.06,-12926.0625,2.4527632827324477
140000,182669.88,-42669.875,30.478482142857143
390000,255519.8,134480.203125,34.48210336538462
175000,240558.5,-65558.5,37.462
805000,940828.4,-135828.375,16.8730900621118
1160000,1332708.4,-172708.375,14.88865301724138
234000,220585.95,13414.046875,5.732498664529914
240000,205345.3,34654.703125,14.439459635416666
498995,637433.6,-138438.625,27.743489413721576
123800,245638.22,-121838.21875,98.41536247980613
235000,249085.86,-14085.859375,5.993982712765957
925000,1631853.6,-706853.625,76.41660810810811
395000,379290.34,15709.65625,3.977128164556962
160000,231209.67,-71209.671875,44.506044921875
122000,170138.64,-48138.640625,39.457902151639345
430000,475058.56,-45058.5625,10.478735465116278
415000,465295.47,-50295.46875,12.119390060240963
475000,497777.5,-22777.5,4.795263157894738
320000,416312.75,-96312.75,30.097734375
199000,246122.23,-47122.234375,23.67951476130653
310000,394016.47,-84016.46875,27.102086693548387
460000,414815.6,45184.40625,9.822697010869565
99500,128782.01,-29282.0078125,29.429153580402012
440000,392419.28,47580.71875,10.813799715909092
430000,487922.34,-57922.34375,13.4703125
170000,178897.83,-8897.828125,5.234016544117647
158000,169120.45,-11120.453125,7.038261471518988
390000,417925.4,-27925.40625,7.160360576923076
205000,225741.61,-20741.609375,10.117858231707318
650000,648476.06,1523.9375,0.23445192307692309
340000,415445.72,-75445.71875,22.189917279411763
760000,830081.5,-70081.5,9.22125
439000,423558.9,15441.09375,3.517333428246014
1175000,1411131.6,-236131.625,20.0963085106383
244500,377417.47,-132917.46875,54.36297290388548
500000,515669.78,-15669.78125,3.13395625
390000,421808.28,-31808.28125,8.155969551282052
590000,849919.8,-259919.8125,44.054205508474574
619000,575266.9,43733.125,7.06512520193861
285000,280373.12,4626.875,1.6234649122807019
548000,662193.2,-114193.1875,20.838172901459853
300000,325336.28,-25336.28125,8.445427083333334
950000,893683.25,56316.75,5.928078947368421
199900,199032.52,867.484375,0.43395916708354176
1650000,1787740.6,-137740.625,8.347916666666666
200000,238978.1,-38978.09375,19.489046875
190000,264603.38,-74603.375,39.26493421052631
425000,473212.34,-48212.34375,11.34408088235294
360000,492497.22,-132497.21875,36.804782986111114
475000,527917.7,-52917.6875,11.140565789473685
375000,429470.6,-54470.59375,14.525491666666667
849000,1167951.9,-318951.875,37.567947585394585
459000,501633.4,-42633.40625,9.28832380174292
998000,824664.2,173335.8125,17.368317885771543
676000,550184.2,125815.8125,18.611806582840238
900000,706315.8,193684.1875,21.520465277777777
225000,226351.78,-1351.78125,0.6007916666666666
1090000,876826.2,213173.8125,19.557230504587157
995000,1190207.4,-195207.375,19.61883165829146
1450000,1620516.0,-170516.0,11.759724137931034
1580000,1261974.6,318025.375,20.12818829113924
1330000,1182609.9,147390.125,11.081964285714285
1395000,1382698.9,12301.125,0.8818010752688171
1060000,716698.94,343301.0625,32.38689268867925
600000,588694.44,11305.5625,1.8842604166666665
459000,501633.4,-42633.40625,9.28832380174292
375000,324582.66,50417.34375,13.444624999999998
395000,450736.1,-55736.09375,14.110403481012659
240000,252225.55,-12225.546875,5.093977864583334
995000,1475712.1,-480712.125,48.31277638190955
810000,823290.5,-13290.5,1.6408024691358023
700000,767855.44,-67855.4375,9.693633928571428
950000,1032386.2,-82386.1875,8.672230263157894
420000,478212.75,-58212.75,13.860178571428571
1325000,1362323.1,-37323.125,2.8168396226415093
394000,370304.2,23695.8125,6.014165609137056
1200000,1089176.1,110823.875,9.235322916666666
230000,214992.92,15007.078125,6.524816576086955
662000,735454.5,-73454.5,11.09584592145015
225000,244591.92,-19591.921875,8.707520833333334
430000,494832.66,-64832.65625,15.077361918604652
210000,206596.33,3403.671875,1.6207961309523808
270000,247722.27,22277.734375,8.251012731481481
425000,490556.84,-65556.84375,15.425139705882355
776180,764867.06,11312.9375,1.4575146873147982
180000,160963.52,19036.484375,10.575824652777778
480000,474129.72,5870.28125,1.2229752604166666
465000,367821.44,97178.5625,20.89861559139785
850000,955711.8,-105711.8125,12.43668382352941
1395000,1180309.6,214690.375,15.389991039426523
180000,202954.02,-22954.015625,12.752230902777779
335000,285672.53,49327.46875,14.724617537313433
730000,763429.44,-33429.4375,4.579375
1580000,1372727.8,207272.25,13.11849683544304
1150000,817983.9,332016.125,28.870967391304347
870000,1325607.6,-455607.625,52.36869252873563
1400000,1414031.0,-14031.0,1.0022142857142857
2075000,1866377.1,208622.875,10.054114457831325
475000,438518.2,36481.8125,7.680381578947368
798000,918932.0,-120932.0,15.154385964912281
500000,580957.56,-80957.5625,16.191512499999998
492500,569580.56,-77080.5625,15.650875634517766
164000,174552.69,-10552.6875,6.434565548780488
465000,483920.78,-18920.78125,4.068985215053764
430000,657265.94,-227265.9375,52.85254360465116
290000,339366.03,-49366.03125,17.022769396551723
197000,159916.27,37083.734375,18.824230647208122
252000,187480.75,64519.25,25.602876984126983
163000,177677.3,-14677.296875,9.004476610429448
410000,532665.56,-122665.5625,29.91842987804878
175000,209919.47,-34919.46875,19.953982142857143
719000,889724.8,-170724.8125,23.744758344923504
219000,192473.55,26526.453125,12.112535673515982
460000,513378.75,-53378.75,11.604076086956521
256000,221303.75,34696.25,13.55322265625
975000,907535.75,67464.25,6.919410256410257
375000,436486.78,-61486.78125,16.396475
735000,591391.3,143608.6875,19.53859693877551
599000,565694.44,33305.5625,5.56019407345576
1580000,1137309.9,442690.125,28.018362341772153
135000,193227.58,-58227.578125,43.13153935185185
395000,477861.28,-82861.28125,20.977539556962025
222000,233120.16,-11120.15625,5.009079391891892
335000,378445.2,-43445.1875,12.968712686567162
530000,508703.03,21296.96875,4.018295990566037
750000,939084.56,-189084.5625,25.211275
850000,1113888.1,-263888.125,31.045661764705883
1050000,1383376.9,-333376.875,31.750178571428574
690000,651546.3,38453.6875,5.572998188405797
240000,253228.48,-13228.484375,5.511868489583334
550000,545668.75,4331.25,0.7875
465000,440291.03,24708.96875,5.313756720430107
339000,367968.6,-28968.59375,8.545307890855456
1300000,1280154.1,19845.875,1.526605769230769
175000,271564.2,-96564.1875,55.17953571428571
230000,251125.08,-21125.078125,9.184816576086957
489999,579640.06,-89641.0625,18.2941317227178
549000,555613.06,-6613.0625,1.2045651183970856
980000,1306140.1,-326140.125,33.27960459183674
189000,277612.6,-88612.59375,46.884970238095235
199000,234556.64,-35556.640625,17.86765860552764
385000,408150.47,-23150.46875,6.013108766233766
380000,412023.72,-32023.71875,8.427294407894736
590000,1014203.94,-424203.9375,71.89897245762712
1070000,1143069.1,-73069.125,6.8288901869158884
1250000,1033557.7,216442.3125,17.315385
1050000,922142.5,127857.5,12.176904761904762
1200000,1033557.7,166442.3125,13.870192708333335
1409000,920053.2,488946.8125,34.701690028388924
359000,423427.8,-64427.8125,17.946465877437326
891000,941719.2,-50719.1875,5.692389169472502
650000,863563.56,-213563.5625,32.8559326923077
160000,162708.89,-2708.890625,1.693056640625
312000,495982.94,-183982.9375,58.96889022435897
420000,443414.47,-23414.46875,5.574873511904762
428000,567169.2,-139169.1875,32.51616530373832
385000,500484.97,-115484.96875,29.996095779220777
335000,397061.03,-62061.03125,18.525680970149253
1250000,1091795.1,158204.875,12.65639
975000,954261.2,20738.8125,2.1270576923076923
425000,306839.9,118160.09375,27.802375
1384000,1010175.75,373824.25,27.010422687861276
583000,554873.8,28126.1875,4.824388936535163
800000,925842.2,-125842.1875,15.730273437500001
618000,547430.94,70569.0625,11.41894215210356
625000,669538.44,-44538.4375,7.126150000000001
410000,459354.8,-49354.8125,12.037759146341463
653429,909793.6,-256364.625,39.233738478090196
501314,367991.16,133322.84375,26.59467793638319
567076,419566.66,147509.34375,26.012270621574533
551850,384704.1,167145.90625,30.288285992570447
543372,395406.84,147965.15625,27.230912938097656
240000,254217.98,-14217.984375,5.92416015625
590000,1004375.3,-414375.3125,70.23310381355931
730000,545567.2,184432.8125,25.264768835616437
545000,452439.6,92560.40625,16.983560779816514
944000,877599.75,66400.25,7.033924788135593
700000,780778.44,-80778.4375,11.539776785714286
465000,535557.7,-70557.6875,15.17369623655914
179000,176002.45,2997.546875,1.67460719273743
549000,634729.1,-85729.125,15.615505464480876
190000,173442.67,16557.328125,8.71438322368421
175000,231159.69,-56159.6875,32.09125
675000,750257.2,-75257.1875,11.149212962962963
675000,756331.6,-81331.625,12.049129629629629
715000,1082034.4,-367034.375,51.33347902097902
696000,800190.06,-104190.0625,14.969836566091955
715000,1071552.6,-356552.625,49.8675
675000,722776.3,-47776.3125,7.077972222222222
665000,652555.56,12444.4375,1.871343984962406
675000,546751.44,128248.5625,18.999787037037034
665000,723073.0,-58073.0,8.73278195488722
1890000,1535196.4,354803.625,18.77267857142857
690000,740898.2,-50898.1875,7.376548913043478
1550000,929560.25,620439.75,40.028370967741935
225000,238070.06,-13070.0625,5.808916666666667
230000,215733.98,14266.015625,6.202615489130435
369000,408849.97,-39849.96875,10.799449525745256
275000,302750.06,-27750.0625,10.090931818181819
475000,468704.28,6295.71875,1.3254144736842106
267000,280928.4,-13928.40625,5.216631554307116
420000,531847.2,-111847.1875,26.63028273809524
750000,692652.5,57347.5,7.646333333333333
790000,721581.6,68418.375,8.660553797468355
1199000,804025.2,394974.8125,32.9420193911593
824000,694338.56,129661.4375,15.735611347087378
565000,607108.8,-42108.8125,7.452887168141594
530000,548347.8,-18347.8125,3.46185141509434
715000,861185.0,-146185.0,20.445454545454545
570000,592744.1,-22744.125,3.990197368421053
515000,558402.7,-43402.6875,8.42770631067961
320000,331085.72,-11085.71875,3.464287109375
330000,388583.1,-58583.09375,17.752452651515153
930000,1008585.7,-78585.6875,8.450073924731182
1298000,1275318.2,22681.75,1.7474383667180275
450000,459430.12,-9430.125,2.0955833333333334
1400000,1180950.4,219049.625,15.646401785714287
400000,364446.97,35553.03125,8.888257812500001
340000,398426.7,-58426.6875,17.184319852941176
575000,640232.7,-65232.6875,11.344815217391305
740000,877093.56,-137093.5625,18.526157094594595
632000,541107.56,90892.4375,14.381714794303798
1324000,1290598.9,33401.125,2.522743580060423
1335000,1290598.9,44401.125,3.325926966292135
1365000,1288357.4,76642.625,5.6148443223443225
660000,632521.44,27478.5625,4.163418560606061
499900,673655.1,-173755.125,34.757976595319064
710000,747133.7,-37133.6875,5.230096830985915
115000,123045.836,-8045.8359375,6.996379076086956
619543,728181.4,-108638.375,17.535243719967784
777385,1035135.9,-257750.875,33.15614206602906
1225190,1107921.9,117268.125,9.571423615928957
940732,860814.8,79917.1875,8.495213036231359
175000,180500.67,-5500.671875,3.1432410714285717
176000,256251.05,-80251.046875,45.59718572443182
890000,943157.7,-53157.6875,5.972773876404494
975000,1015645.0,-40645.0,4.168717948717949
265000,210782.3,54217.703125,20.459510613207545
1363000,1389103.5,-26103.5,1.9151504035216433
765000,932621.44,-167621.4375,21.911299019607846
149000,154502.89,-5502.890625,3.6932151845637584
650000,659473.9,-9473.875,1.4575192307692308
1240000,1211125.8,28874.25,2.328568548387097
1330000,955982.4,374017.625,28.121625939849626
265000,323775.75,-58775.75,22.17952830188679
390000,386477.94,3522.0625,0.9030929487179488
535000,607822.25,-72822.25,13.61163551401869
1350000,1514585.1,-164585.125,12.19149074074074
1275000,1119748.9,155251.125,12.176558823529412
310000,266795.75,43204.25,13.936854838709678
870000,1173637.8,-303637.75,34.9008908045977
420000,408442.16,11557.84375,2.7518675595238093
745000,730920.6,14079.375,1.8898489932885905
671706,857866.25,-186160.25,27.71454326744141
230000,240889.88,-10889.875,4.7347282608695656
430000,434002.97,-4002.96875,0.930922965116279
160000,239253.8,-79253.796875,49.533623046875
790000,794092.2,-4092.1875,0.517998417721519
433000,475457.8,-42457.8125,9.805499422632796
399000,382855.97,16144.03125,4.046123120300752
910000,1032386.8,-122386.8125,13.449100274725275
295000,376718.84,-81718.84375,27.701302966101693
740000,869016.8,-129016.8125,17.43470439189189
650000,588075.44,61924.5625,9.52685576923077
450000,512847.22,-62847.21875,13.966048611111113
720000,1149310.1,-429310.125,59.626406249999995
450000,452650.22,-2650.21875,0.5889375
1290000,1324722.6,-34722.625,2.6916763565891473
1900000,1447558.9,452441.125,23.812690789473685
445000,421972.72,23027.28125,5.174669943820224
2190000,1928691.2,261308.75,11.931906392694064
765000,829234.8,-64234.8125,8.39670751633987
730000,857705.44,-127705.4375,17.493895547945208
460000,753965.3,-293965.3125,63.90550271739131
398000,543762.7,-145762.6875,36.62379082914573
619000,578427.2,40572.8125,6.554573909531502
885000,1173972.4,-288972.375,32.652245762711864
1460000,1566365.9,-106365.875,7.2853339041095895
1800000,1499311.4,300688.625,16.704923611111113
1200000,1338426.0,-138426.0,11.5355
285000,292152.12,-7152.125,2.509517543859649
265000,358499.72,-93499.71875,35.28291273584906
420000,489774.9,-69774.90625,16.613072916666667
370000,866135.0,-496135.0,134.09054054054056
550000,698046.75,-148046.75,26.91759090909091
890000,956121.44,-66121.4375,7.429375
1400000,1431811.2,-31811.25,2.272232142857143
700000,685102.3,14897.6875,2.1282410714285716
170000,172472.5,-2472.5,1.4544117647058823
198000,270452.94,-72452.9375,36.59239267676767
200000,226775.27,-26775.265625,13.3876328125
299000,332203.53,-33203.53125,11.104859949832777
649000,828081.7,-179081.6875,27.59348035439137
430000,620458.44,-190458.4375,44.29265988372093
570000,799105.1,-229105.125,40.19388157894737
540000,483896.2,56103.8125,10.389594907407407
399000,387574.3,11425.6875,2.8635808270676693
1343500,1336056.2,7443.75,0.5540565686639375
230000,169307.86,60692.140625,26.38788722826087
600000,575336.44,24663.5625,4.1105937500000005
225000,264237.72,-39237.71875,17.43898611111111
1185000,974522.44,210477.5625,17.761819620253164
530000,558944.75,-28944.75,5.46127358490566
249900,265113.84,-15213.84375,6.08797268907563
699000,615641.9,83358.125,11.925339771101575
1120000,1264856.6,-144856.625,12.933627232142857
780000,470505.6,309494.40625,39.67877003205128
455000,414044.72,40955.28125,9.001160714285714
650000,817018.56,-167018.5625,25.695163461538463
860000,1340201.1,-480201.125,55.837340116279066
900000,729093.06,170906.9375,18.98965972222222
400000,417234.9,-17234.90625,4.3087265625
190000,250755.42,-60755.421875,31.97653782894737
995000,1459975.5,-464975.5,46.73120603015075
219000,245006.86,-26006.859375,11.875278253424657
632000,801527.7,-169527.6875,26.824001186708863
780000,1060568.6,-280568.625,35.97033653846154
617000,569118.94,47881.0625,7.760301863857374
735000,928379.8,-193379.8125,26.310178571428573
340000,330610.72,9389.28125,2.7615533088235296
1150000,1202056.1,-52056.125,4.526619565217391
770000,927974.56,-157974.5625,20.51617694805195
450000,493612.75,-43612.75,9.691722222222223
534900,465916.84,68983.15625,12.896458450177603
549000,524867.94,24132.0625,4.395639799635701
359000,338156.62,20843.375,5.805954038997214
349000,421620.72,-72620.71875,20.808228868194842
1330000,1429998.1,-99998.125,7.518656015037593
715000,1517724.6,-802724.625,112.26917832167833
759000,628804.06,130195.9375,17.15361495388669
599000,516541.34,82458.65625,13.766052796327214
840000,877972.7,-37972.6875,4.520558035714286
209000,200109.36,8890.640625,4.253895035885168
570000,601326.2,-31326.1875,5.495822368421053
1385000,1353793.4,31206.625,2.253185920577617
1298000,1278451.6,19548.375,1.5060381355932204
185000,214310.48,-29310.484375,15.843505067567568
1100000,990643.06,109356.9375,9.941539772727273
175000,166700.69,8299.3125,4.742464285714286
240000,225537.92,14462.078125,6.025865885416667
289000,329579.84,-40579.84375,14.041468425605535
980000,1306080.2,-326080.25,33.27349489795918
750000,745162.8,4837.1875,0.6449583333333333
535000,506526.8,28473.1875,5.322091121495327
950000,1308388.4,-358388.375,37.72509210526316
1890000,1677248.5,212751.5,11.256693121693122
1900000,1672909.9,227090.125,11.952111842105264
195000,223151.2,-28151.203125,14.436514423076924
745000,908670.25,-163670.25,21.969161073825504
700000,741447.4,-41447.375,5.921053571428572
549000,671822.0,-122822.0,22.371948998178507
810000,780774.0,29226.0,3.608148148148148
454400,357351.22,97048.78125,21.357566296214788
549000,500369.66,48630.34375,8.857986111111112
855000,941860.3,-86860.3125,10.159100877192982
340000,451849.97,-111849.96875,32.897049632352946
380000,371026.78,8973.21875,2.361373355263158
1250000,1151977.4,98022.625,7.841810000000001
1200000,1151977.4,48022.625,4.001885416666666
545000,644021.06,-99021.0625,18.169002293577982
339900,260986.58,78913.421875,23.216658392174168
598000,532605.1,65394.875,10.935597826086957
1055000,1348952.9,-293952.875,27.862831753554502
210000,209650.06,349.9375,0.16663690476190476
877000,1178692.1,-301692.125,34.400470353477765
920000,1178692.1,-258692.125,28.118709239130435
739700,807292.5,-67592.5,9.137826145734758
719700,807292.5,-87592.5,12.170696123384744
880000,898798.8,-18798.8125,2.136228693181818
715000,610307.94,104692.0625,14.642246503496503
330000,443419.4,-113419.40625,34.36951704545454
715000,861185.0,-146185.0,20.445454545454545
555000,636820.06,-81820.0625,14.742353603603602
650000,1049175.6,-399175.625,61.411634615384614
430000,336696.5,93303.5,21.69848837209302
189000,181419.03,7580.96875,4.011094576719577
798000,771019.3,26980.6875,3.3810385338345865
479500,431823.03,47676.96875,9.943059176225235
670000,632260.25,37739.75,5.632798507462686
745000,709816.75,35183.25,4.7225838926174495
479000,464080.1,14919.90625,3.114802974947808
549000,513202.0,35798.0,6.520582877959927
917700,862680.0,55020.0,5.995423340961099
643000,932406.3,-289406.3125,45.00875777604977
1095000,1414039.1,-319039.125,29.13599315068493
1697700,1457541.1,240158.875,14.14613153089474
1597700,1457541.1,140158.875,8.772540214057708
375000,430534.78,-55534.78125,14.809275
518500,556365.4,-37865.375,7.3028688524590155
425000,274304.66,150695.34375,35.45772794117647
420000,496274.44,-76274.4375,18.16058035714286
214000,172675.47,41324.53125,19.310528621495326
189000,175177.6,13822.40625,7.31344246031746
650000,1049175.6,-399175.625,61.411634615384614
422000,403606.25,18393.75,4.3587085308056865
870000,1253667.9,-383667.875,44.09975574712644
1200000,1022749.8,177250.1875,14.770848958333332
1450000,1002565.4,447434.625,30.857560344827583
476000,499065.6,-23065.59375,4.845712972689076
1850000,1544852.1,305147.875,16.49447972972973
1580000,1195352.5,384647.5,24.344778481012657
604000,622924.7,-18924.6875,3.1332264072847686
1975000,1816154.2,158845.75,8.042822784810125
640000,677732.94,-37732.9375,5.895771484375
399000,338318.94,60681.0625,15.208286340852132
2100000,1286052.1,813947.875,38.75942261904762
510000,542653.7,-32653.6875,6.402683823529412
1780000,1581069.6,198930.375,11.175863764044944
1950000,1674181.1,275818.875,14.144557692307691
720000,1146328.5,-426328.5,59.21229166666667
1250000,1326486.5,-76486.5,6.11892
1800000,1701386.6,98613.375,5.4785208333333335
1590000,1326522.6,263477.375,16.570904088050316
965000,1218536.5,-253536.5,26.273212435233162
2150000,1867578.1,282421.875,13.135901162790697
1930000,1387768.1,542231.875,28.09491580310881
1850000,1726961.5,123038.5,6.650729729729729
1980000,1664583.9,315416.125,15.930107323232324
1800000,1591498.4,208501.625,11.583423611111112
1500000,1123395.6,376604.375,25.106958333333335
990000,1183165.1,-193165.125,19.511628787878788
1850000,1587776.4,262223.625,14.174249999999999
660000,922881.06,-262881.0625,39.83046401515152
450000,488926.97,-38926.96875,8.650437499999999
1850000,1834131.9,15868.125,0.8577364864864865
2150000,1373933.8,776066.25,36.09610465116279
541200,570305.9,-29105.875,5.3780256836659275
1290000,1437376.5,-147376.5,11.42453488372093
1850000,1715116.8,134883.25,7.290986486486487
1850000,1698720.4,151279.625,8.177277027027028
895000,1215160.6,-320160.625,35.77213687150838
1390000,1254288.4,135711.625,9.763426258992807
615000,554838.8,60161.1875,9.782306910569105
720000,889531.7,-169531.6875,23.546067708333332
669000,996951.7,-327951.6875,49.021178998505235
668000,609342.7,58657.3125,8.781034805389222
1480000,1174572.1,305427.875,20.637018581081083
930000,850098.5,79901.5,8.591559139784946
1390000,1268046.4,121953.625,8.773642086330934
1850000,1768707.1,81292.875,4.39420945945946
1275000,1475259.1,-200259.125,15.706598039215686
1050000,1640212.6,-590212.625,56.21072619047619
330000,272294.1,57705.90625,17.486638257575756
2000000,1420380.6,579619.375,28.980968750000002
1575000,1454684.6,120315.375,7.6390714285714285
1275000,1490162.4,-215162.375,16.875480392156863
720000,538925.2,181074.8125,25.14927951388889
1475000,1666377.1,-191377.125,12.974720338983051
630000,708253.3,-78253.3125,12.421160714285714
680000,610766.6,69233.375,10.181378676470588
565000,712334.2,-147334.1875,26.07684734513274
215000,248328.23,-33328.234375,15.501504360465116
890000,1173834.0,-283834.0,31.8914606741573
175000,208563.64,-33563.640625,19.179223214285717
299900,308076.25,-8176.25,2.726325441813938
990000,1341089.1,-351089.125,35.46354797979798
160000,185504.39,-25504.390625,15.940244140625001
765000,1111409.9,-346409.875,45.282336601307186
1390000,1609193.1,-219193.125,15.769289568345323
329000,344017.66,-15017.65625,4.564637158054712
155000,176263.8,-21263.796875,13.718578629032258
168000,192077.22,-24077.21875,14.331677827380954
425000,513845.75,-88845.75,20.904882352941176
960000,1406123.5,-446123.5,46.47119791666667
1590000,1444822.0,145178.0,9.13069182389937
890000,877793.44,12206.5625,1.3715238764044944
2150000,1421038.1,728961.875,33.905203488372095
240000,293568.47,-53568.46875,22.320195312499997
950000,852889.25,97110.75,10.222184210526315
1290000,1390915.0,-100915.0,7.822868217054263
1850000,2083837.9,-233837.875,12.639885135135135
1495000,1420654.0,74346.0,4.972976588628763
1380000,1442341.6,-62341.625,4.517509057971014
1800000,1185681.2,614318.75,34.128819444444446
850000,935392.94,-85392.9375,10.04622794117647
510900,568590.94,-57690.9375,11.292021432765708
418600,445539.44,-26939.4375,6.435603798375538
656750,787104.5,-130354.5,19.848420251237155
1850000,1902966.6,-52966.625,2.863060810810811
1700000,1596298.9,103701.125,6.100066176470588
1850000,1639904.1,210095.875,11.356533783783785
1450000,1182009.1,267990.875,18.482129310344828
1350000,1469298.6,-119298.625,8.836935185185185
449900,673043.8,-223143.8125,49.598535785730164
1500000,1191808.6,308191.375,20.546091666666666
2039000,1065874.5,973125.5,47.72562530652281
1590000,1502921.6,87078.375,5.476627358490567
1500000,1110127.2,389872.75,25.991516666666666
1390000,1442270.0,-52270.0,3.760431654676259
530250,596030.94,-65780.9375,12.405645921735031
299000,426820.9,-127820.90625,42.74946697324415
820000,961925.6,-141925.625,17.30800304878049
1295000,1294427.8,572.25,0.04418918918918919
1950000,1783073.6,166926.375,8.560326923076923
1450000,1435470.5,14529.5,1.0020344827586207
1586000,1501080.6,84919.375,5.354311160151324
850000,941891.4,-91891.375,10.810749999999999
1490000,1464915.1,25084.875,1.683548657718121
565000,465268.4,99731.59375,17.651609513274337
1500000,1311221.6,188778.375,12.585225
1075000,1256559.0,-181559.0,16.889209302325582
850000,856901.2,-6901.1875,0.811904411764706
199000,244548.06,-45548.0625,22.88847361809045
295000,288019.97,6980.03125,2.3661122881355934
570000,637669.2,-67669.1875,11.871787280701755
410000,402516.66,7483.34375,1.8252057926829268
1480000,1160915.4,319084.625,21.559771959459457
1450000,1449390.6,609.375,0.04202586206896552
1800000,1510272.1,289727.875,16.095993055555553
435000,457134.34,-22134.34375,5.088354885057472
550000,650017.3,-100017.3125,18.18496590909091
525000,613646.7,-88646.6875,16.885083333333334
585000,615318.25,-30318.25,5.182606837606837
285000,366006.5,-81006.5,28.423333333333332
1490000,1264242.2,225757.75,15.151526845637584
250000,280524.03,-30524.03125,12.2096125
845000,841553.06,3446.9375,0.4079215976331361
455000,527525.06,-72525.0625,15.939574175824175
144000,160759.16,-16759.15625,11.638302951388889
189000,174175.11,14824.890625,7.843857473544974
295000,277223.22,17776.78125,6.026027542372881
369000,291131.16,77868.84375,21.10266768292683
489000,591359.44,-102359.4375,20.932400306748466
1700000,1901625.1,-201625.125,11.860301470588237
600000,615978.9,-15978.875,2.6631458333333335
1575000,1470397.1,104602.875,6.641452380952381
1250000,1415330.1,-165330.125,13.22641
1450000,1255759.9,194240.125,13.395870689655172
560000,698892.7,-138892.6875,24.802265625
1425000,1501933.1,-76933.125,5.398815789473685
420000,514685.62,-94685.625,22.54419642857143
1425000,1283583.4,141416.625,9.923973684210527
1600000,1470387.9,129612.125,8.1007578125
315000,445849.66,-130849.65625,41.53957341269841
765000,815713.06,-50713.0625,6.6291584967320265
1198000,1426216.4,-228216.375,19.049780884808012
1290000,1396742.0,-106742.0,8.274573643410852
950000,720741.8,229258.1875,24.132440789473684
1500000,1340831.6,159168.375,10.611225000000001
425000,538729.4,-113729.375,26.759852941176472
435000,454290.38,-19290.375,4.434568965517242
340000,410014.7,-70014.6875,20.592555147058825
649000,817457.8,-168457.8125,25.956519645608626
590000,612023.1,-22023.125,3.7327330508474574
229000,363434.47,-134434.46875,58.705008187772926
1980000,1673404.1,306595.875,15.484640151515153
235000,212690.84,22309.15625,9.493257978723404
289000,263142.88,25857.125,8.947102076124567
330000,378100.84,-48100.84375,14.576013257575756
319000,372044.72,-53044.71875,16.628438479623824
285000,332497.53,-47497.53125,16.66580043859649
1100000,1401286.5,-301286.5,27.389681818181817
700000,558434.25,141565.75,20.22367857142857
720000,721240.6,-1240.625,0.1723090277777778
350000,289943.16,60056.84375,17.159098214285713
630000,640311.06,-10311.0625,1.6366765873015874
1390000,1351806.9,38193.125,2.7477068345323743
1850000,1989489.9,-139489.875,7.539993243243242
139000,171037.64,-32037.640625,23.048662320143883
279000,289963.75,-10963.75,3.929659498207885
765000,966395.8,-201395.8125,26.32625
720000,1189407.9,-469407.875,65.19553819444445
775000,839447.56,-64447.5625,8.315814516129032
670000,1021836.5,-351836.5,52.51291044776119
290000,268224.0,21776.0,7.508965517241379
899000,1284848.4,-385848.375,42.91973025583982
158000,184891.33,-26891.328125,17.01982792721519
163000,160791.67,2208.328125,1.3548025306748468
147000,187115.48,-40115.484375,27.289445153061227
620000,637546.3,-17546.3125,2.8300504032258065
448000,553469.06,-105469.0625,23.542201450892858
154900,222723.86,-67823.859375,43.78557738863783
175000,212555.98,-37555.984375,21.460562499999998
